mshui0,gshui0,mshui9,gshui9,mrangqui0,grangqui0,mrangqui9,grangqui9,pwin0,pdraw0,plost0,pwin9,pdraw9,plost9,bf_idx_m,bf_idx_d,bf_idx_g,profit3,loss3,profit1,loss1,profit0,loss0,hot3,cool3,hot1,cool1,hot0,cool0,kwin
0.810,1.089,0.800,1.100,0,0.5,0,0.25,2.10,3.40,3.40,1.75,3.60,4.75,72.4,16.0,11.6,0.0,63.0,62.0,0.0,72.0,0.0,67.0,0.0,0.0,64.0,0.0,75.0,1
0.770,1.140,1.000,0.899,0,0.75,0,0.75,1.73,3.60,4.75,1.55,4.00,5.75,52.7,24.6,22.7,0.0,27.0,36.0,0.0,41.0,0.0,30.0,0.0,0.0,40.0,0.0,47.0,3
1.069,0.830,1.100,0.800,0.0,0.0,0.0,0.0,2.80,3.40,2.40,2.80,3.40,2.40,27.3,46.4,26.4,18.0,0.0,0.0,47.0,16.0,0.0,0.0,19.0,44.0,0.0,0.0,17.0,3
0.899,0.950,0.899,0.950,0,0.25,0,0.25,2.40,3.20,2.60,2.10,3.40,3.30,45.7,25.8,28.4,0.0,31.0,27.0,0.0,22.0,0.0,34.0,0.0,0.0,29.0,0.0,26.0,1
0.825,1.024,0.925,0.925,0,0.25,0,0.25,2.20,3.10,3.00,2.05,3.30,3.60,37.8,31.5,30.7,0.0,11.0,9.0,0.0,7.0,0.0,12.0,0.0,0.0,8.0,0.0,14.0,3
0.750,1.125,0.850,1.000,0,1.5,0,1.5,1.25,5.00,9.00,1.22,6.00,13.00,57.5,14.3,28.2,0.0,16.0,68.0,0.0,39.0,0.0,21.0,0.0,0.0,72.0,0.0,55.0,0
0.975,0.875,0.800,1.049,0,0.5,0,0.25,2.40,3.10,2.70,2.00,3.40,3.75,38.2,33.1,28.7,0.0,7.0,0.0,1.0,12.0,0.0,13.0,0.0,0.0,5.0,0.0,18.0,1
0.975,0.875,1.149,0.725,0,0.25,0,0.5,1.83,3.30,3.80,2.25,3.20,3.30,53.2,22.6,24.2,0.0,53.0,40.0,0.0,38.0,0.0,51.0,0.0,0.0,39.0,0.0,40.0,3
0.975,0.875,0.825,1.024,0.25,0,0.5,0,4.00,3.20,2.00,3.50,3.10,2.20,23.4,24.1,52.5,100.0,0.0,34.0,0.0,100.0,0.0,0.0,40.0,0.0,35.0,48.0,0.0,0
0.975,0.875,0.750,1.125,0.25,0,0.75,0,4.00,3.75,1.83,3.10,3.50,2.20,25.9,25.0,49.1,29.0,0.0,30.0,0.0,0.0,37.0,0.0,32.0,0.0,33.0,39.0,0.0,3
0.875,0.975,1.049,0.800,0,1.0,0,1.0,1.60,3.50,6.50,1.45,4.00,7.00,43.7,9.2,47.1,0.0,21.0,73.0,0.0,0.0,36.0,24.0,0.0,0.0,76.0,16.0,0.0,0
1.100,0.774,0.825,1.024,0,0.75,0,0.5,1.83,3.40,4.50,1.75,3.50,4.75,31.4,21.8,46.8,0.0,0.0,32.0,0.0,0.0,43.0,2.0,0.0,0.0,32.0,32.0,0.0,3
1.024,0.825,1.049,0.800,0,1.0,0,1.0,1.62,3.60,6.00,1.53,3.80,6.50,38.1,28.2,33.7,0.0,7.0,17.0,0.0,0.0,1.0,11.0,0.0,0.0,23.0,0.0,10.0,3
1.024,0.825,1.100,0.774,0,0.5,0,0.5,2.10,3.20,3.60,2.00,3.40,3.75,18.6,66.3,15.0,43.0,0.0,0.0,117.0,51.0,0.0,0.0,43.0,116.0,0.0,0.0,54.0,3
1.000,0.850,1.149,0.725,0,0.5,0,0.75,1.83,3.50,4.33,1.91,3.20,4.33,36.2,27.3,36.5,0.0,7.0,19.0,0.0,0.0,10.0,9.0,0.0,0.0,20.0,1.0,0.0,1
0.850,1.000,1.100,0.774,0.25,0,0,0.25,2.50,3.25,2.80,3.10,3.40,2.25,45.4,33.3,21.3,0.0,40.0,0.0,7.0,32.0,0.0,33.0,0.0,5.0,0.0,0.0,31.0,0
1.049,0.800,1.049,0.800,0,0.25,0,0.5,2.00,3.30,3.75,2.38,3.40,2.90,46.8,30.1,23.1,0.0,38.0,13.0,0.0,34.0,0.0,36.0,0.0,0.0,13.0,0.0,36.0,3
0.875,0.975,0.825,1.024,0.25,0,0.5,0,3.90,3.40,1.95,3.20,3.40,2.20,29.8,22.8,47.4,19.0,0.0,35.0,0.0,0.0,37.0,0.0,20.0,0.0,37.0,38.0,0.0,1
0.800,1.049,0.975,0.875,0,0.5,0,0.75,1.73,3.50,5.00,1.80,3.30,5.00,41.6,35.6,22.8,0.0,17.0,6.0,0.0,37.0,0.0,18.0,0.0,0.0,3.0,0.0,44.0,3
0.899,0.950,1.024,0.825,0,0.25,0,0.5,1.95,3.20,4.20,2.20,3.00,3.60,32.6,30.9,36.6,5.0,0.0,7.0,0.0,0.0,16.0,0.0,4.0,0.0,8.0,12.0,0.0,1
0.800,1.049,0.899,0.950,0.5,0,0.25,0,3.40,3.20,2.20,3.50,3.40,2.05,34.6,18.9,46.5,3.0,0.0,48.0,0.0,0.0,33.0,0.0,8.0,0.0,49.0,33.0,0.0,0
1.024,0.825,1.125,0.750,0,0.25,0,0.5,2.10,3.20,3.60,2.30,3.30,3.10,41.6,28.1,30.3,100.0,0.0,18.0,0.0,18.0,0.0,24.0,0.0,0.0,21.0,0.0,16.0,3
1.125,0.750,1.024,0.825,0,0.25,0,0.75,1.73,3.40,5.25,2.40,3.30,2.90,56.8,21.5,21.7,0.0,63.0,42.0,0.0,45.0,0.0,61.0,0.0,0.0,42.0,0.0,45.0,1
0.725,1.149,0.700,1.200,0.25,0,0.5,0,3.20,3.25,2.25,2.88,3.30,2.40,13.2,68.7,18.1,60.0,0.0,0.0,121.0,40.0,0.0,0.0,60.0,119.0,0.0,0.0,41.0,1
0.950,0.899,1.049,0.800,0,0.0,0,0.25,2.35,3.10,3.20,2.75,3.00,2.75,28.4,53.4,18.2,8.0,0.0,0.0,65.0,48.0,0.0,0.0,12.0,65.0,0.0,0.0,48.0,1
0.875,0.975,0.800,1.049,0,0.75,0,0.5,1.75,3.30,5.25,1.70,3.75,5.25,74.5,10.1,15.4,0.0,61.0,77.0,0.0,66.0,0.0,62.0,0.0,0.0,78.0,0.0,69.0,3
0.750,1.125,1.000,0.850,0,0.25,0,0.5,1.95,3.25,4.10,2.05,3.40,3.50,27.9,46.4,25.7,14.0,0.0,0.0,49.0,23.0,0.0,0.0,14.0,45.0,0.0,0.0,24.0,1
0.840,1.060,0.879,1.020,0,0.75,0,0.5,1.80,3.50,4.50,1.65,4.00,4.75,35.3,27.0,37.7,0.0,3.0,17.0,0.0,0.0,14.0,5.0,0.0,0.0,19.0,7.0,0.0,3
0.919,0.980,0.950,0.950,0,1.0,0,1.0,1.53,4.00,6.00,1.50,4.20,6.50,35.8,37.0,27.2,0.0,4.0,0.0,4.0,25.0,0.0,5.0,0.0,4.0,0.0,0.0,33.0,3
1.069,0.830,1.000,0.899,0.0,0.0,0.25,0,3.50,3.30,2.10,2.75,3.40,2.45,29.2,42.4,28.4,11.0,0.0,0.0,30.0,12.0,0.0,0.0,11.0,30.0,0.0,0.0,14.0,0
0.879,1.020,0.870,1.029,0,0.0,0,0.0,2.45,3.50,2.70,2.40,3.60,2.70,27.7,24.9,47.4,17.0,0.0,25.0,0.0,0.0,38.0,0.0,19.0,0.0,28.0,41.0,0.0,0
0.800,1.049,0.825,1.024,0,0.25,0,0.25,2.10,3.20,3.10,2.10,3.25,3.60,35.7,50.1,14.2,0.0,1.0,0.0,51.0,56.0,0.0,5.0,0.0,47.0,0.0,0.0,60.0,0
0.950,0.899,0.750,1.125,0,0.75,0,0.75,1.57,3.50,7.00,1.67,3.50,5.50,57.9,22.1,20.0,0.0,42.0,51.0,0.0,60.0,0.0,43.0,0.0,0.0,50.0,0.0,65.0,1
0.875,0.975,0.899,0.950,0.5,0,0.25,0,2.88,3.25,2.20,3.80,3.50,1.95,18.8,26.1,55.1,50.0,0.0,33.0,0.0,0.0,46.0,0.0,52.0,0.0,31.0,47.0,0.0,0
0.925,0.925,1.149,0.725,0,0.75,0,1.25,1.40,4.00,7.00,1.65,3.60,5.50,60.7,20.7,18.6,0.0,41.0,53.0,0.0,62.0,0.0,43.0,0.0,0.0,54.0,0.0,65.0,3
0.850,0.950,0.950,0.850,0,0.5,0,0.5,2.10,3.40,3.10,1.80,3.60,3.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.774,1.100,0.925,0.925,1.0,0,0.75,0,7.00,4.33,1.44,6.00,3.80,1.57,12.9,25.3,61.8,70.0,0.0,42.0,0.0,0.0,34.0,0.0,76.0,0.0,45.0,40.0,0.0,0
0.850,1.000,1.049,0.800,0.25,0,0.25,0,3.50,3.25,2.10,3.20,3.00,2.38,35.1,43.0,21.8,1.0,0.0,0.0,36.0,27.0,0.0,3.0,0.0,36.0,0.0,0.0,30.0,0
0.825,0.975,0.850,0.950,0,0.0,0,0.25,2.00,3.25,3.50,2.55,3.10,2.88,13.8,53.5,32.7,57.0,0.0,0.0,63.0,0.0,6.0,0.0,58.0,68.0,0.0,1.0,0.0,0
1.049,0.750,0.975,0.825,1.25,0,1.25,0,7.00,5.00,1.33,8.50,5.75,1.30,56.1,11.6,32.4,0.0,74.0,62.0,0.0,0.0,5.0,58.0,0.0,0.0,66.0,7.0,0.0,0
1.000,0.800,0.750,1.049,0,1.25,0,0.75,1.57,3.80,5.00,1.40,4.33,8.50,44.5,21.4,34.2,0.0,14.0,40.0,0.0,0.0,2.0,19.0,0.0,0.0,46.0,0.0,18.0,0
1.149,0.675,0.899,0.899,0,0.0,0,0.0,2.55,3.25,2.55,2.88,3.75,2.20,43.3,20.1,36.5,0.0,32.0,41.0,0.0,0.0,1.0,28.0,0.0,0.0,43.0,3.0,0.0,0
0.750,1.049,1.075,0.725,0,0.5,0,0.75,1.73,3.50,4.33,1.80,3.40,4.75,39.7,41.7,18.6,0.0,15.0,0.0,9.0,53.0,0.0,14.0,0.0,12.0,0.0,0.0,57.0,3
0.774,1.024,1.024,0.774,0,0.75,0,0.5,2.00,3.25,3.50,1.57,3.60,6.50,56.7,23.6,19.7,0.0,27.0,41.0,0.0,44.0,0.0,35.0,0.0,0.0,43.0,0.0,55.0,3
0.780,1.100,0.980,0.880,0,0.75,0,0.5,1.91,3.40,4.00,1.53,3.75,7.00,36.4,40.6,23.0,0.0,2.0,0.0,17.0,37.0,0.0,4.0,0.0,14.0,0.0,0.0,43.0,1
0.950,0.899,0.774,1.100,0,0.75,0,0.75,1.57,3.80,6.00,1.67,4.00,4.75,49.1,31.8,19.1,100.0,0.0,19.0,0.0,53.0,0.0,28.0,0.0,0.0,20.0,0.0,58.0,1
0.780,1.100,0.880,0.980,0,0.25,0,0.25,2.15,3.10,3.60,2.10,3.10,3.75,45.6,35.8,18.6,0.0,24.0,2.0,0.0,45.0,0.0,29.0,0.0,0.0,2.0,0.0,52.0,0
0.850,1.000,0.880,0.980,0,0.25,0,0.0,2.55,3.20,2.75,2.20,3.10,3.50,38.7,43.8,17.5,0.0,11.0,0.0,29.0,47.0,0.0,14.0,0.0,26.0,0.0,0.0,53.0,0
0.850,1.000,0.700,1.200,0,0.75,0,0.75,1.50,3.80,7.50,1.62,3.60,6.00,45.6,27.0,27.4,100.0,0.0,27.0,0.0,31.0,0.0,22.0,0.0,0.0,29.0,0.0,37.0,3
1.049,0.800,0.875,0.975,0.0,0.0,0.25,0,3.30,3.25,2.20,2.80,3.40,2.38,26.7,47.0,26.3,18.0,0.0,0.0,47.0,16.0,0.0,0.0,18.0,42.0,0.0,0.0,16.0,0
0.875,0.975,1.100,0.774,0.25,0,0.0,0.0,3.10,3.30,2.30,2.90,3.60,2.25,39.4,29.0,31.6,0.0,21.0,11.0,0.0,9.0,0.0,19.0,0.0,0.0,16.0,0.0,6.0,3
0.649,1.200,0.750,1.049,0,0.25,0,0.25,2.00,3.25,3.25,1.83,3.40,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.774,1.024,0.950,0.850,0.25,0,0.5,0,4.00,3.50,1.73,2.75,3.30,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.980,0.880,1.020,0.820,0,0.0,0,0.25,2.30,3.10,3.20,2.88,2.80,2.75,23.2,42.9,33.9,28.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,29.0,0.0,1.0,0.0,0
1.049,0.800,0.899,0.950,0.0,0.0,0,0.25,2.10,3.20,3.60,2.75,3.30,2.50,23.6,29.3,47.2,29.0,0.0,11.0,0.0,0.0,36.0,0.0,30.0,0.0,15.0,38.0,0.0,0
0.800,1.049,0.875,0.975,0,0.25,0,0.5,1.83,3.40,4.50,2.10,3.40,3.40,45.7,31.2,23.1,0.0,29.0,11.0,0.0,35.0,0.0,30.0,0.0,0.0,13.0,0.0,37.0,0
0.850,1.000,0.774,1.100,0,0.75,0,0.75,1.60,3.60,6.00,1.62,4.00,5.00,51.7,22.6,25.6,0.0,32.0,45.0,0.0,37.0,0.0,31.0,0.0,0.0,45.0,0.0,40.0,3
1.020,0.820,0.780,1.100,0.0,0.0,0.0,0.0,2.40,3.20,3.00,2.80,3.10,2.60,29.5,40.6,29.9,8.0,0.0,0.0,24.0,10.0,0.0,0.0,13.0,21.0,0.0,0.0,6.0,3
0.800,1.050,0.980,0.880,0,0.0,0,0.0,2.75,3.20,2.55,2.50,3.10,2.90,29.3,32.5,38.2,13.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,2.0,13.0,0.0,3
1.000,0.850,0.875,0.975,0.75,0,0.75,0,5.25,3.25,1.75,5.50,3.75,1.62,17.6,19.1,63.4,58.0,0.0,57.0,0.0,0.0,37.0,0.0,67.0,0.0,60.0,45.0,0.0,0
0.774,1.100,0.875,0.975,0,0.0,0,0.25,2.10,3.20,3.60,2.50,3.50,2.63,20.7,27.2,52.0,39.0,0.0,18.0,0.0,0.0,57.0,0.0,39.0,0.0,21.0,58.0,0.0,3
0.899,0.950,0.774,1.100,0,0.5,0,0.25,1.95,3.30,4.00,1.91,3.80,3.60,45.7,25.6,28.7,0.0,22.0,27.0,0.0,14.0,0.0,27.0,0.0,0.0,31.0,0.0,19.0,1
0.649,1.200,0.875,0.925,0,0.0,0,0.0,2.63,3.40,2.25,2.15,3.40,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.899,0.950,1.024,0.825,0,0.25,0,0.0,2.60,3.25,2.50,2.00,3.40,3.30,48.5,24.3,27.2,0.0,26.0,28.0,0.0,15.0,0.0,31.0,0.0,0.0,31.0,0.0,19.0,0
0.850,0.950,1.075,0.725,1.5,0,1.5,0,10.00,6.00,1.25,9.00,5.00,1.29,29.3,18.2,52.5,30.0,0.0,60.0,0.0,0.0,16.0,0.0,49.0,0.0,64.0,22.0,0.0,3
0.925,0.925,1.000,0.850,1.25,0,1.0,0,6.00,4.33,1.44,8.00,4.50,1.33,31.1,16.6,52.3,18.0,0.0,60.0,0.0,0.0,18.0,0.0,42.0,0.0,62.0,25.0,0.0,1
0.880,0.980,1.100,0.780,0.25,0.0,0,0.25,2.40,3.20,3.00,3.25,3.00,2.38,23.5,37.8,38.7,24.0,0.0,0.0,10.0,0.0,10.0,0.0,31.0,12.0,0.0,13.0,0.0,0
0.875,0.975,0.774,1.100,0.5,0,0,0.0,2.30,3.25,3.10,3.30,3.80,2.00,11.5,16.1,72.3,68.0,0.0,58.0,0.0,0.0,73.0,0.0,71.0,0.0,60.0,82.0,0.0,0
0.950,0.899,0.875,0.975,0,1.0,0,0.75,1.65,3.60,5.50,1.53,4.00,6.00,61.2,15.3,23.5,100.0,0.0,64.0,0.0,47.0,0.0,40.0,0.0,0.0,66.0,0.0,52.0,3
0.975,0.875,0.725,1.149,0,1.25,0,1.0,1.44,4.00,8.00,1.40,4.50,7.50,49.0,20.8,30.2,0.0,20.0,50.0,0.0,31.0,0.0,24.0,0.0,0.0,54.0,0.0,40.0,3
0.820,1.020,0.980,0.880,0.25,0,0.25,0,3.60,3.20,2.10,3.10,3.10,2.40,24.9,34.2,40.9,29.0,0.0,1.0,0.0,0.0,23.0,0.0,30.0,1.0,0.0,20.0,0.0,0
0.774,1.100,0.875,0.975,0,0.0,0,0.25,2.10,3.25,3.50,2.50,3.20,2.88,52.2,30.4,17.4,0.0,56.0,11.0,0.0,48.0,0.0,52.0,0.0,0.0,12.0,0.0,50.0,0
0.899,0.950,1.149,0.725,0,0.25,0,1.0,1.62,3.80,5.50,2.20,3.30,3.30,43.0,31.2,25.8,0.0,32.0,15.0,0.0,35.0,0.0,28.0,0.0,0.0,12.0,0.0,36.0,0
0.860,1.040,0.780,1.125,0,1.25,0,0.75,1.50,4.00,5.00,1.36,4.33,9.50,39.5,27.1,33.4,0.0,7.0,23.0,0.0,2.0,0.0,10.0,0.0,0.0,26.0,0.0,16.0,3
0.810,1.089,1.000,0.899,0,0.5,0,0.75,1.67,3.60,4.20,1.80,3.75,4.20,33.4,39.4,27.2,4.0,0.0,0.0,24.0,12.0,0.0,0.0,1.0,17.0,0.0,0.0,20.0,3
0.940,0.960,0.980,0.919,0.75,0,0.75,0,4.75,4.00,1.67,5.00,3.80,1.65,41.0,17.6,41.4,0.0,20.0,51.0,0.0,0.0,18.0,11.0,0.0,0.0,52.0,18.0,0.0,1
0.899,0.950,0.925,0.925,0,0.75,0,0.75,1.67,3.60,5.25,1.70,3.60,5.00,48.5,23.3,28.2,0.0,29.0,42.0,0.0,27.0,0.0,30.0,0.0,0.0,40.0,0.0,35.0,1
0.774,1.100,1.100,0.774,0.25,0,0.0,0.0,3.10,3.00,2.45,3.40,3.00,2.30,28.0,26.6,45.4,22.0,0.0,25.0,0.0,0.0,40.0,0.0,22.0,0.0,25.0,34.0,0.0,1
1.149,0.725,1.024,0.825,0,0.0,0,0.0,2.90,3.20,2.45,3.00,3.25,2.38,38.5,43.8,17.7,0.0,21.0,0.0,40.0,46.0,0.0,23.0,0.0,34.0,0.0,0.0,46.0,0
0.800,1.049,1.100,0.774,0,0.25,0,0.5,2.00,3.30,3.75,2.05,3.30,3.60,51.6,22.1,26.4,0.0,45.0,41.0,0.0,30.0,0.0,44.0,0.0,0.0,41.0,0.0,33.0,3
1.000,0.850,1.049,0.800,0.25,0,0,0.0,2.30,3.20,2.75,3.40,3.40,2.10,18.6,17.6,63.8,49.0,0.0,53.0,0.0,0.0,60.0,0.0,52.0,0.0,55.0,70.0,0.0,3
1.100,0.774,0.825,1.024,0.25,0,0.25,0,2.60,3.20,2.40,3.50,3.75,1.95,37.8,34.0,28.2,0.0,9.0,2.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,1
1.049,0.800,1.125,0.750,0,0.0,0,0.25,2.30,3.20,2.75,2.80,3.40,2.40,35.1,39.0,25.8,0.0,10.0,0.0,20.0,21.0,0.0,10.0,0.0,18.0,0.0,0.0,25.0,0
1.024,0.825,0.950,0.899,0,0.25,0,0.25,2.25,3.60,3.00,2.35,3.50,3.20,54.1,25.7,20.1,0.0,52.0,30.0,0.0,45.0,0.0,52.0,0.0,0.0,31.0,0.0,46.0,1
0.879,1.020,0.950,0.950,0.25,0,0.25,0,3.00,3.30,2.10,3.30,3.20,2.20,30.4,34.7,34.9,9.0,0.0,0.0,4.0,0.0,4.0,0.0,10.0,3.0,0.0,4.0,0.0,0
0.899,1.000,0.950,0.950,0,0.25,0,0.25,1.91,3.40,3.40,2.10,3.25,3.50,34.5,34.0,31.5,0.0,1.0,0.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,1
0.980,0.919,1.040,0.860,0.5,0,0.25,0,2.60,3.40,2.30,3.80,3.60,1.91,28.3,27.5,44.2,19.0,0.0,18.0,0.0,0.0,21.0,0.0,23.0,0.0,23.0,24.0,0.0,3
1.040,0.860,0.899,1.000,0,0.75,0,0.5,1.91,3.50,4.00,1.70,3.75,4.75,37.5,19.1,43.3,0.0,8.0,43.0,0.0,0.0,38.0,11.0,0.0,0.0,44.0,23.0,0.0,3
0.860,1.040,0.899,1.000,0,0.75,0,1.0,1.50,4.33,6.00,1.60,3.60,5.50,45.9,32.1,21.9,100.0,0.0,16.0,0.0,100.0,0.0,22.0,0.0,0.0,18.0,0.0,48.0,3
0.840,1.060,0.950,0.950,0,0.0,0,0.25,2.25,3.25,3.20,2.50,3.30,2.75,40.1,28.0,31.9,0.0,18.0,18.0,0.0,5.0,0.0,20.0,0.0,0.0,19.0,0.0,8.0,1
0.850,1.049,1.020,0.879,0,0.0,0,0.25,2.30,3.40,3.00,2.40,3.40,2.80,25.1,54.1,20.8,17.0,0.0,0.0,69.0,35.0,0.0,0.0,20.0,71.0,0.0,0.0,37.0,0
0.889,1.009,1.000,0.899,0,0.5,0,0.75,1.75,3.80,4.33,1.80,3.60,4.33,36.6,45.2,18.1,0.0,10.0,0.0,32.0,53.0,0.0,8.0,0.0,31.0,0.0,0.0,56.0,1
0.825,1.024,0.850,1.000,0.25,0,0.25,0.0,3.10,3.30,2.30,3.20,3.30,2.45,26.2,22.2,51.6,27.0,0.0,36.0,0.0,0.0,45.0,0.0,28.0,0.0,38.0,48.0,0.0,0
1.125,0.750,0.649,1.299,0,0.25,0,0.25,1.95,3.20,4.20,2.40,3.20,3.00,29.8,50.6,19.5,5.0,0.0,0.0,55.0,43.0,0.0,0.0,9.0,55.0,0.0,0.0,43.0,3
1.000,0.850,0.800,1.049,0,1.0,0,1.0,1.44,4.00,8.00,1.53,3.75,7.00,56.2,20.8,22.9,0.0,31.0,52.0,0.0,50.0,0.0,34.0,0.0,0.0,53.0,0.0,56.0,3
0.774,1.100,0.975,0.875,0,0.75,0,0.75,1.70,3.50,5.25,1.55,4.00,5.75,61.2,20.9,17.9,0.0,37.0,51.0,0.0,58.0,0.0,40.0,0.0,0.0,54.0,0.0,62.0,3
0.825,1.024,1.024,0.825,0,0.75,0,0.5,2.00,3.20,4.00,1.62,3.60,5.50,60.1,25.5,14.4,0.0,38.0,42.0,0.0,68.0,0.0,40.0,0.0,0.0,42.0,0.0,70.0,3
0.800,1.049,0.875,0.975,0,0.0,0,0.25,2.15,3.00,3.75,2.40,3.10,3.10,29.2,53.5,17.4,9.0,0.0,0.0,63.0,48.0,0.0,0.0,12.0,65.0,0.0,0.0,49.0,1
0.850,1.000,1.049,0.800,0,0.25,0,0.5,2.00,3.25,3.50,2.10,3.40,3.40,75.5,9.9,14.6,0.0,85.0,76.0,0.0,64.0,0.0,85.0,0.0,0.0,77.0,0.0,66.0,3
0.975,0.875,0.925,0.925,0,0.0,0,0.0,2.70,3.10,2.70,2.80,3.00,2.70,21.4,43.9,34.7,34.0,0.0,0.0,30.0,0.0,6.0,0.0,38.0,32.0,0.0,5.0,0.0,1
0.899,0.950,0.975,0.875,0,0.5,0,0.5,1.91,3.25,4.33,1.85,3.40,4.33,48.3,24.7,27.1,0.0,33.0,35.0,0.0,32.0,0.0,34.0,0.0,0.0,35.0,0.0,35.0,1
0.825,1.024,1.100,0.774,0,0.0,0,0.0,3.00,3.20,2.38,2.63,3.20,2.70,17.5,32.7,49.8,100.0,0.0,1.0,0.0,100.0,0.0,0.0,48.0,0.0,4.0,50.0,0.0,3
1.049,0.800,0.850,1.000,0,0.75,0,0.75,1.67,3.75,5.00,1.80,3.75,4.33,50.2,26.0,23.8,0.0,29.0,33.0,0.0,40.0,0.0,34.0,0.0,0.0,34.0,0.0,44.0,3
0.875,0.975,0.925,0.925,0,0.25,0,0.25,2.25,3.20,3.20,2.10,3.30,3.60,32.4,22.6,45.0,1.0,0.0,30.0,0.0,0.0,33.0,0.0,0.0,0.0,31.0,30.0,0.0,3
0.774,1.100,0.975,0.875,0,0.75,0,0.75,1.73,3.50,5.00,1.57,3.80,6.00,33.3,29.1,37.7,100.0,0.0,8.0,0.0,100.0,0.0,1.0,0.0,0.0,15.0,14.0,0.0,3
1.000,0.850,0.975,0.875,0,0.25,0,0.25,2.30,3.00,3.40,2.25,3.00,3.50,41.0,47.5,11.6,0.0,13.0,0.0,40.0,64.0,0.0,19.0,0.0,37.0,0.0,0.0,67.0,0
1.049,0.800,1.024,0.825,0.25,0,0.25,0,3.50,3.30,2.10,3.75,3.20,2.05,55.5,12.0,32.6,0.0,67.0,62.0,0.0,0.0,1.0,62.0,0.0,0.0,64.0,2.0,0.0,0
1.024,0.825,0.925,0.925,0,0.75,0,0.5,1.91,3.40,4.00,1.73,3.80,4.75,38.7,15.7,45.6,0.0,12.0,53.0,0.0,0.0,35.0,16.0,0.0,0.0,55.0,22.0,0.0,3
0.925,0.925,0.975,0.875,0,0.0,0,0.0,2.80,3.10,2.60,2.70,3.10,2.70,28.3,33.3,38.4,21.0,0.0,0.0,1.0,0.0,25.0,0.0,20.0,1.0,0.0,18.0,0.0,0
0.800,1.049,0.774,1.100,0.5,0,0.25,0,3.10,3.10,2.38,3.50,3.50,2.05,14.3,29.0,56.8,63.0,0.0,23.0,0.0,0.0,47.0,0.0,65.0,0.0,24.0,52.0,0.0,0
0.925,0.925,0.925,0.925,0,1.25,0,1.25,1.40,4.50,7.50,1.40,4.50,7.50,37.9,15.7,46.4,0.0,8.0,53.0,0.0,0.0,37.0,13.0,0.0,0.0,57.0,21.0,0.0,3
1.000,0.850,0.774,1.100,0.25,0,0.5,0,3.75,3.25,2.05,3.30,3.60,2.05,18.0,25.9,56.1,53.0,0.0,30.0,0.0,0.0,53.0,0.0,53.0,0.0,32.0,53.0,0.0,0
0.725,1.149,0.875,0.975,0,0.0,0,0.0,2.60,3.00,2.90,2.45,3.00,3.20,38.6,45.0,16.5,100.0,0.0,0.0,31.0,100.0,0.0,10.0,0.0,35.0,0.0,0.0,50.0,3
0.850,1.000,0.850,1.000,0.25,0,0.25,0,3.10,3.20,2.30,3.40,3.10,2.25,45.1,21.8,33.1,0.0,38.0,35.0,0.0,0.0,3.0,33.0,0.0,0.0,34.0,2.0,0.0,0
0.950,0.899,1.000,0.850,0.5,0,0.25,0,3.40,3.25,2.15,4.00,3.60,1.85,30.0,9.5,60.4,19.0,0.0,75.0,0.0,0.0,50.0,0.0,26.0,0.0,76.0,57.0,0.0,3
0.899,0.950,0.875,0.975,0,0.25,0,0.25,2.15,3.40,3.30,2.20,3.30,3.30,61.2,15.5,23.4,0.0,62.0,59.0,0.0,37.0,0.0,64.0,0.0,0.0,59.0,0.0,38.0,3
0.850,1.000,0.825,1.024,0,0.5,0,0.25,2.10,3.40,3.40,1.83,3.50,4.33,26.3,17.4,56.2,17.0,0.0,41.0,0.0,0.0,87.0,0.0,15.0,0.0,43.0,80.0,0.0,3
0.899,0.950,0.925,0.925,0.25,0,0.25,0,3.40,3.10,2.25,3.30,3.25,2.20,17.3,27.6,55.1,55.0,0.0,22.0,0.0,0.0,58.0,0.0,55.0,0.0,21.0,52.0,0.0,3
1.024,0.825,0.800,1.049,0,0.0,0.25,0,3.00,3.30,2.10,2.90,3.25,2.50,18.2,25.7,56.1,51.0,0.0,22.0,0.0,0.0,66.0,0.0,51.0,0.0,27.0,64.0,0.0,0
1.100,0.774,1.100,0.774,0,0.25,0,0.25,2.25,3.30,2.75,2.40,3.00,3.20,23.7,57.8,18.6,26.0,0.0,0.0,76.0,41.0,0.0,0.0,26.0,76.0,0.0,0.0,44.0,3
0.899,0.950,1.049,0.800,0,0.0,0,0.25,2.00,3.25,3.30,2.55,3.30,2.70,38.9,20.6,40.5,0.0,16.0,39.0,0.0,0.0,17.0,16.0,0.0,0.0,41.0,16.0,0.0,3
