mshui0,gshui0,mshui9,gshui9,mrangqui0,grangqui0,mrangqui9,grangqui9,pwin0,pdraw0,plost0,pwin9,pdraw9,plost9,bf_idx_m,bf_idx_d,bf_idx_g,profit3,loss3,profit1,loss1,profit0,loss0,hot3,cool3,hot1,cool1,hot0,cool0,kwin
1.000,0.850,0.875,0.975,0,0.75,0,0.5,1.85,3.50,4.20,1.75,3.50,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.000,0.850,0.875,0.975,0,0.0,0,0.0,2.62,3.30,2.62,2.80,3.40,2.40,32.0,47.5,20.5,0.0,0.0,0.0,49.0,37.0,0.0,0.0,2.0,48.0,0.0,0.0,37.0,0
1.029,0.870,0.950,0.950,0,0.75,0,0.25,2.29,3.60,2.87,1.80,4.00,4.00,53.6,29.0,17.4,0.0,33.0,21.0,0.0,51.0,0.0,37.0,0.0,0.0,26.0,0.0,56.0,3
0.899,0.950,0.899,0.950,1.0,0,1.25,0,7.00,4.33,1.44,5.75,4.00,1.57,12.3,13.2,74.5,100.0,0.0,74.0,0.0,100.0,0.0,0.0,77.0,0.0,75.0,48.0,0.0,0
1.100,0.774,1.049,0.800,0,0.25,0,0.25,2.37,3.10,3.10,2.45,3.10,3.00,31.7,37.4,30.9,3.0,0.0,0.0,14.0,5.0,0.0,0.0,4.0,16.0,0.0,0.0,13.0,3
0.899,0.899,0.975,0.825,0,0.25,0,0.5,3.50,3.25,1.90,2.20,3.00,3.25,82.3,9.9,7.8,100.0,0.0,75.0,0.0,81.0,0.0,111.0,0.0,0.0,75.0,0.0,83.0,1
0.975,0.825,0.675,1.149,0,0.25,0,0.0,2.50,3.20,2.50,2.25,2.89,3.20,41.0,41.5,17.5,0.0,14.0,0.0,17.0,43.0,0.0,17.0,0.0,23.0,0.0,0.0,49.0,3
0.720,1.070,0.850,1.000,0,0.75,0,1.0,1.50,4.00,7.00,1.57,3.79,6.50,44.5,22.4,33.0,0.0,24.0,44.0,0.0,19.0,0.0,21.0,0.0,0.0,43.0,0.0,24.0,0
0.899,0.950,0.825,1.024,0,1.5,0,1.25,1.30,5.00,10.00,1.28,5.25,10.00,65.8,16.0,18.1,100.0,0.0,69.0,0.0,100.0,0.0,27.0,0.0,0.0,71.0,0.0,72.0,3
0.889,1.040,1.060,0.840,0,0.5,0,0.75,1.72,3.50,5.00,1.80,3.29,5.00,41.6,28.0,30.3,0.0,17.0,20.0,0.0,11.0,0.0,18.0,0.0,0.0,19.0,0.0,18.0,3
0.830,1.100,0.740,1.185,0.5,0,0.5,0,3.75,3.39,2.00,3.75,3.39,2.00,12.4,16.6,71.0,100.0,0.0,58.0,0.0,0.0,73.0,0.0,70.0,0.0,59.0,77.0,0.0,0
0.810,1.125,0.879,1.020,0,0.0,0.25,0.0,3.39,3.39,2.10,2.39,3.39,2.89,59.1,21.4,19.6,0.0,66.0,38.0,0.0,46.0,0.0,67.0,0.0,0.0,40.0,0.0,48.0,3
0.879,1.049,0.850,1.049,0,0.0,0,0.0,2.50,3.00,3.00,2.70,3.00,2.89,25.9,31.2,42.9,22.0,0.0,5.0,0.0,0.0,29.0,0.0,23.0,0.0,7.0,30.0,0.0,1
1.049,0.879,0.710,1.229,0,0.25,0,0.0,2.50,3.10,2.89,2.29,3.10,3.39,51.6,25.3,23.1,0.0,51.0,30.0,0.0,39.0,0.0,48.0,0.0,0.0,30.0,0.0,41.0,0
0.950,0.980,1.299,0.675,0.25,0,0.0,0.25,2.39,3.00,3.20,3.60,3.00,2.20,18.8,23.2,58.0,48.0,0.0,37.0,0.0,0.0,57.0,0.0,51.0,0.0,37.0,59.0,0.0,1
1.009,0.919,0.820,1.109,0,0.25,0,0.0,2.39,3.29,2.87,2.39,3.20,3.39,55.5,19.8,24.7,100.0,0.0,45.0,0.0,100.0,0.0,55.0,0.0,0.0,45.0,0.0,29.0,3
0.980,0.950,0.810,1.125,0.25,0,0,0.0,2.60,3.39,2.60,3.20,3.50,2.35,22.1,23.4,54.5,28.0,0.0,100.0,0.0,0.0,45.0,0.0,33.0,0.0,33.0,49.0,0.0,3
0.899,0.950,0.925,0.925,1.0,0,1.5,0,10.00,4.75,1.33,6.00,4.00,1.53,25.6,21.0,53.4,100.0,0.0,56.0,0.0,0.0,32.0,0.0,53.0,0.0,57.0,32.0,0.0,3
0.825,0.975,0.975,0.825,0,0.25,0,0.25,2.20,3.10,3.10,2.10,3.39,3.39,57.1,23.3,19.7,0.0,46.0,31.0,0.0,42.0,0.0,53.0,0.0,0.0,36.0,0.0,43.0,3
0.720,1.070,1.024,0.774,0,0.0,0,0.25,2.29,3.20,2.89,2.29,3.50,2.89,37.4,28.2,34.4,100.0,0.0,16.0,0.0,0.0,7.0,7.0,0.0,0.0,18.0,5.0,0.0,3
0.950,0.850,0.825,0.975,0.75,0,1.0,0,5.50,3.79,1.53,5.00,3.79,1.57,51.3,24.0,24.7,100.0,0.0,12.0,0.0,16.0,0.0,56.0,0.0,0.0,16.0,0.0,12.0,0
0.850,0.950,0.925,0.875,0,0.5,0,0.5,2.00,2.87,3.75,1.83,3.10,4.50,28.4,34.6,37.0,13.0,0.0,0.0,8.0,0.0,20.0,0.0,7.0,10.0,0.0,0.0,0.0,3
0.990,0.940,0.820,1.080,0,0.75,0,0.5,1.90,3.25,4.33,1.70,3.39,5.75,71.8,12.7,15.5,0.0,52.0,70.0,0.0,61.0,0.0,60.0,0.0,0.0,72.0,0.0,67.0,0
1.009,0.919,0.700,1.250,0,1.5,0,1.25,1.33,5.00,9.00,1.30,5.50,9.00,36.3,12.2,51.5,0.0,12.0,66.0,0.0,0.0,33.0,12.0,0.0,0.0,68.0,21.0,0.0,3
1.000,0.929,0.860,1.070,0.5,0,0.5,0,3.60,3.50,2.00,4.33,3.70,1.90,10.7,17.0,72.2,70.0,0.0,57.0,0.0,0.0,62.0,0.0,75.0,0.0,60.0,72.0,0.0,0
1.100,0.830,0.760,1.190,0,1.0,0,0.75,1.61,4.00,5.00,1.60,4.09,6.25,54.1,21.1,24.8,0.0,29.0,49.0,0.0,40.0,0.0,32.0,0.0,0.0,51.0,0.0,47.0,3
1.140,0.800,1.140,0.800,0,1.0,0,1.25,1.50,4.00,7.00,1.57,3.79,7.50,61.5,20.8,17.7,0.0,36.0,55.0,0.0,61.0,0.0,38.0,0.0,0.0,55.0,0.0,67.0,1
1.040,0.750,0.980,0.950,0,1.0,0,1.25,1.44,4.33,7.00,1.60,4.00,6.50,37.1,27.7,35.2,100.0,0.0,22.0,0.0,100.0,0.0,10.0,0.0,0.0,21.0,0.0,9.0,3
1.020,0.909,0.970,0.929,0,0.75,0,0.75,1.72,3.60,4.75,1.72,3.75,4.75,53.2,22.5,24.3,0.0,36.0,46.0,0.0,41.0,0.0,35.0,0.0,0.0,45.0,0.0,44.0,1
0.950,0.899,1.024,0.825,0,0.5,0,0.75,1.72,3.39,5.25,1.85,3.29,4.50,50.9,24.6,24.6,0.0,40.0,40.0,0.0,42.0,0.0,38.0,0.0,0.0,38.0,0.0,46.0,1
0.925,0.925,0.600,1.290,0,0.25,0,0.25,1.80,3.29,4.75,2.20,3.10,3.50,20.2,46.3,33.5,36.0,0.0,0.0,44.0,0.0,7.0,0.0,36.0,47.0,0.0,1.0,0.0,1
0.825,1.024,0.700,1.100,0,0.5,0,0.25,2.29,3.10,3.25,1.75,3.50,4.75,48.3,17.2,34.5,100.0,0.0,52.0,0.0,0.0,0.0,34.0,0.0,0.0,54.0,0.0,11.0,3
0.825,1.024,0.774,1.100,0.25,0,0.25,0,3.00,3.10,2.45,3.25,3.10,2.29,16.6,14.9,68.4,100.0,0.0,59.0,0.0,0.0,87.0,0.0,56.0,0.0,60.0,89.0,0.0,1
1.000,0.800,1.100,0.774,0,0.25,0.0,0.0,2.79,3.25,2.50,2.39,3.20,3.00,54.5,26.1,19.4,0.0,51.0,23.0,0.0,37.0,0.0,55.0,0.0,0.0,22.0,0.0,43.0,0
0.899,0.950,0.774,1.100,0,0.75,0,0.5,2.04,3.20,3.79,1.72,3.50,5.00,57.1,16.6,26.2,100.0,0.0,58.0,0.0,32.0,0.0,43.0,0.0,0.0,60.0,0.0,39.0,3
0.975,0.875,0.700,1.100,0.5,0,0.75,0,4.33,3.39,1.85,4.50,3.60,1.80,33.1,11.2,55.6,100.0,0.0,70.0,0.0,0.0,44.0,0.0,21.0,0.0,71.0,46.0,0.0,3
0.850,1.000,0.925,0.925,0,1.25,0,1.25,1.39,4.50,8.00,1.36,5.00,8.50,46.9,14.9,38.2,100.0,0.0,61.0,0.0,0.0,4.0,20.0,0.0,0.0,63.0,0.0,18.0,3
0.800,1.049,1.149,0.725,0,0.0,0,0.5,2.10,3.20,3.60,2.45,3.39,2.79,11.1,20.3,68.7,100.0,0.0,36.0,0.0,100.0,0.0,0.0,65.0,0.0,36.0,109.0,0.0,0
0.950,0.850,0.950,0.850,0.25,0,0.25,0,3.20,3.29,2.10,3.20,3.60,2.10,47.9,11.0,41.1,100.0,0.0,69.0,0.0,0.0,20.0,33.0,0.0,0.0,69.0,19.0,0.0,0
0.750,1.040,1.000,0.800,0,0.5,0,0.75,1.75,3.39,4.33,1.75,3.60,4.75,51.5,13.6,35.0,100.0,0.0,64.0,0.0,100.0,0.0,39.0,0.0,0.0,65.0,0.0,17.0,3
0.875,0.925,0.875,0.925,0,0.75,0,0.75,1.61,3.50,5.25,1.57,3.60,6.50,57.6,23.2,19.2,100.0,0.0,50.0,0.0,63.0,0.0,40.0,0.0,0.0,48.0,0.0,65.0,0
1.000,0.800,0.825,0.975,0,1.25,0,1.0,1.44,4.00,6.50,1.44,4.33,7.00,36.9,32.5,30.6,0.0,8.0,15.0,0.0,14.0,0.0,11.0,0.0,0.0,19.0,0.0,23.0,0
0.800,1.000,0.900,0.900,0,0.25,0,0.25,2.14,3.20,3.20,2.10,3.10,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.040,0.860,0.909,0.990,0,0.25,0,0.25,2.10,3.00,3.50,2.35,3.00,3.29,41.7,30.7,27.6,100.0,0.0,10.0,0.0,24.0,0.0,23.0,0.0,0.0,9.0,0.0,25.0,1
0.750,1.040,0.830,1.020,0,0.25,0,0.5,1.80,3.29,4.75,1.90,3.39,3.60,81.2,8.4,10.4,0.0,88.0,80.0,0.0,75.0,0.0,90.0,0.0,0.0,80.0,0.0,77.0,0
1.009,0.919,0.990,0.910,0,0.5,0,0.25,2.29,3.10,3.25,1.95,3.39,4.09,62.6,22.0,15.4,0.0,52.0,44.0,0.0,59.0,0.0,59.0,0.0,0.0,45.0,0.0,63.0,3
0.909,0.990,0.899,1.000,0.5,0,0.5,0,3.50,3.60,2.00,3.79,3.60,1.90,12.2,17.5,70.3,100.0,0.0,60.0,0.0,0.0,75.0,0.0,72.0,0.0,59.0,70.0,0.0,1
0.790,1.109,0.960,0.940,0.75,0,0.75,0,4.50,3.79,1.72,4.33,3.79,1.75,25.1,10.7,64.2,42.0,0.0,74.0,0.0,0.0,54.0,0.0,46.0,0.0,75.0,54.0,0.0,1
1.049,0.879,0.850,1.050,0.25,0,0.25,0.0,3.00,3.25,2.37,3.50,3.39,2.10,17.7,15.4,66.9,53.0,0.0,60.0,0.0,0.0,73.0,0.0,55.0,0.0,61.0,73.0,0.0,0
1.100,0.700,0.975,0.825,0.75,0,0.75,0,5.00,3.50,1.60,7.00,3.60,1.55,70.0,12.4,17.6,0.0,222.0,45.0,0.0,25.0,0.0,177.0,0.0,0.0,47.0,0.0,26.0,1
0.860,1.069,1.100,0.800,0.5,0,0.75,0,6.50,3.60,1.57,3.79,3.60,2.04,26.0,17.5,56.6,38.0,0.0,59.0,0.0,0.0,54.0,0.0,40.0,0.0,57.0,49.0,0.0,3
0.830,1.100,0.840,1.060,0,0.25,0,0.25,2.04,3.00,4.09,2.10,3.20,3.79,58.5,23.2,18.2,100.0,0.0,38.0,0.0,100.0,0.0,58.0,0.0,0.0,39.0,0.0,54.0,3
0.960,0.970,0.900,1.000,0.25,0,0.5,0,3.75,3.50,1.95,3.20,3.39,2.25,32.5,21.7,45.8,11.0,0.0,42.0,0.0,0.0,37.0,0.0,13.0,0.0,41.0,34.0,0.0,3
1.029,0.899,1.050,0.850,0.25,0,0.25,0,3.29,3.39,2.14,3.39,3.39,2.20,24.0,40.0,36.0,26.0,0.0,0.0,21.0,0.0,4.0,0.0,29.0,19.0,0.0,5.0,0.0,3
0.929,1.000,0.899,1.000,0.25,0,0.25,0,3.20,3.50,2.14,3.10,3.70,2.29,24.8,17.6,57.7,34.0,0.0,53.0,0.0,0.0,60.0,0.0,35.0,0.0,53.0,58.0,0.0,3
0.929,1.000,1.060,0.840,0,1.25,0,1.25,1.44,4.50,6.50,1.39,4.50,8.00,66.2,17.0,16.8,100.0,0.0,66.0,0.0,100.0,0.0,33.0,0.0,0.0,67.0,0.0,70.0,1
0.879,1.020,1.109,0.790,0,0.0,0,0.25,2.29,3.10,3.00,2.70,3.10,2.75,15.0,44.7,40.3,100.0,0.0,0.0,39.0,0.0,20.0,0.0,53.0,40.0,0.0,21.0,0.0,3
0.879,1.020,1.109,0.790,0,0.25,0,0.5,2.00,3.10,3.75,2.10,3.10,3.79,15.3,35.1,49.6,49.0,0.0,0.0,18.0,0.0,68.0,0.0,49.0,18.0,0.0,58.0,0.0,3
1.029,0.899,0.850,1.050,0,1.0,0,1.0,1.50,4.33,6.00,1.53,4.50,5.50,49.6,27.7,22.7,100.0,0.0,41.0,0.0,52.0,0.0,25.0,0.0,0.0,39.0,0.0,54.0,1
1.080,0.850,1.020,0.880,0,0.0,0,0.0,2.89,3.10,2.50,3.00,3.10,2.54,34.6,17.0,48.3,0.0,6.0,50.0,0.0,0.0,38.0,3.0,0.0,0.0,50.0,38.0,0.0,1
1.140,0.770,1.040,0.860,0,0.25,0,0.0,2.79,3.00,2.50,2.35,3.00,3.29,55.4,14.7,29.9,0.0,50.0,57.0,0.0,10.0,0.0,59.0,0.0,0.0,59.0,0.0,18.0,0
0.925,0.925,0.825,1.024,0,0.25,0,0.25,2.10,3.25,3.25,2.20,3.30,3.25,26.0,6.9,67.1,17.0,0.0,78.0,0.0,0.0,111.0,0.0,16.0,0.0,78.0,99.0,0.0,3
0.950,0.980,0.860,1.040,1.25,0,1.25,0,7.00,4.33,1.44,7.00,5.09,1.39,32.8,17.6,49.7,21.0,0.0,60.0,0.0,0.0,21.0,0.0,29.0,0.0,61.0,22.0,0.0,0
0.925,0.925,0.875,0.975,0.75,0,0.75,0,3.75,3.50,1.83,5.00,3.75,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.830,1.069,0.899,1.000,0,0.25,0.25,0.0,3.10,3.75,2.10,2.14,3.60,3.25,52.4,21.8,25.9,100.0,0.0,37.0,0.0,100.0,0.0,45.0,0.0,0.0,40.0,0.0,28.0,1
0.750,1.049,1.100,0.700,0.75,0,0.75,0,6.00,3.79,1.50,4.75,3.39,1.70,4.6,4.1,91.3,91.0,0.0,93.0,0.0,0.0,77.0,0.0,93.0,0.0,93.0,76.0,0.0,1
0.940,0.960,0.750,1.169,0,1.25,0,0.5,1.80,3.60,4.33,1.44,4.75,7.00,49.2,22.4,28.5,0.0,18.0,43.0,0.0,26.0,0.0,23.0,0.0,0.0,47.0,0.0,35.0,3
0.975,0.825,0.899,0.899,0.25,0,0.25,0,3.39,3.00,2.14,3.60,3.00,2.04,46.8,22.9,30.3,0.0,51.0,30.0,0.0,5.0,0.0,35.0,0.0,0.0,31.0,0.0,0.0,1
0.899,0.899,0.950,0.850,1.5,0,1.25,0,8.50,4.75,1.30,12.00,4.75,1.25,11.8,34.0,54.1,100.0,0.0,27.0,0.0,100.0,0.0,0.0,80.0,0.0,31.0,18.0,0.0,0
0.810,1.125,1.060,0.840,0,0.75,0,0.75,1.75,3.50,4.75,1.57,4.20,5.50,67.8,12.6,19.7,0.0,44.0,72.0,0.0,55.0,0.0,50.0,0.0,0.0,74.0,0.0,59.0,3
0.909,0.990,1.169,0.750,0,0.75,0,0.75,1.83,3.50,4.33,1.70,3.75,6.00,45.2,23.2,31.5,100.0,0.0,37.0,0.0,100.0,0.0,24.0,0.0,0.0,37.0,0.0,25.0,3
0.925,0.925,1.024,0.825,0,1.0,0,1.0,1.55,3.75,5.50,1.50,3.79,7.50,64.2,9.1,26.6,0.0,40.0,81.0,0.0,45.0,0.0,42.0,0.0,0.0,81.0,0.0,53.0,3
1.069,0.860,1.069,0.830,0,0.5,0,0.75,1.75,3.75,4.50,2.00,3.39,3.79,38.3,24.4,37.3,100.0,0.0,28.0,0.0,0.0,1.0,15.0,0.0,0.0,28.0,0.0,0.0,1
1.029,0.899,0.950,0.950,0,0.75,0,0.25,2.14,3.29,3.39,1.75,3.50,5.00,59.7,29.8,10.6,0.0,39.0,26.0,0.0,72.0,0.0,44.0,0.0,0.0,29.0,0.0,75.0,3
1.060,0.870,0.800,1.100,0,0.25,0,0.25,2.00,3.50,3.60,2.25,3.39,3.10,65.6,11.2,23.2,0.0,75.0,69.0,0.0,38.0,0.0,75.0,0.0,0.0,70.0,0.0,39.0,3
1.020,0.909,0.899,1.000,0,0.5,0,0.25,2.10,3.29,3.50,1.90,3.50,4.00,61.7,23.6,14.7,0.0,54.0,39.0,0.0,61.0,0.0,58.0,0.0,0.0,42.0,0.0,64.0,3
0.879,1.049,0.950,0.950,0,0.0,0,0.0,2.60,3.39,2.60,2.45,3.39,2.87,28.5,28.0,43.4,14.0,0.0,17.0,0.0,0.0,31.0,0.0,15.0,0.0,17.0,29.0,0.0,1
0.909,1.020,1.049,0.850,0,1.5,0,1.5,1.33,5.00,9.00,1.28,6.00,12.00,55.4,13.9,30.7,100.0,0.0,69.0,0.0,100.0,0.0,21.0,0.0,0.0,72.0,0.0,42.0,1
0.850,1.080,1.000,0.899,0,0.25,0,0.5,1.90,3.20,4.33,2.20,3.20,3.89,49.9,21.9,28.3,0.0,45.0,39.0,0.0,26.0,0.0,40.0,0.0,0.0,39.0,0.0,27.0,3
1.040,0.889,1.100,0.800,0,0.0,0,0.25,2.39,3.10,3.10,2.89,3.10,2.79,32.2,21.9,45.9,0.0,1.0,34.0,0.0,0.0,31.0,0.0,3.0,0.0,35.0,34.0,0.0,0
0.980,0.950,1.000,0.899,0,0.75,0,0.5,1.90,3.39,4.00,1.75,3.70,5.50,67.7,13.3,19.0,0.0,48.0,100.0,0.0,51.0,0.0,53.0,0.0,0.0,69.0,0.0,56.0,1
1.000,0.929,0.800,1.100,0,0.0,0,0.0,2.37,3.29,2.89,2.75,3.29,2.79,34.5,42.9,22.7,0.0,9.0,100.0,0.0,100.0,0.0,5.0,0.0,31.0,0.0,0.0,34.0,1
0.830,1.100,0.800,1.100,0,0.25,0,0.25,2.00,3.29,3.75,2.20,3.10,4.09,46.1,19.4,34.4,100.0,0.0,44.0,0.0,100.0,0.0,32.0,0.0,0.0,44.0,0.0,5.0,3
0.810,1.089,0.870,1.029,1.0,0,0.75,0,4.50,3.79,1.72,6.50,4.00,1.60,42.3,9.6,48.1,0.0,6.0,74.0,0.0,0.0,28.0,3.0,0.0,0.0,76.0,29.0,0.0,1
0.950,0.950,1.060,0.840,0.25,0,0.25,0,3.39,3.20,2.20,3.60,3.25,2.25,28.8,16.8,54.4,22.0,0.0,53.0,0.0,0.0,54.0,0.0,24.0,0.0,54.0,52.0,0.0,0
1.040,0.750,0.940,0.960,0,1.25,0,1.0,1.50,4.33,6.00,1.50,4.50,7.00,43.0,16.9,40.2,0.0,15.0,53.0,0.0,0.0,17.0,18.0,0.0,0.0,56.0,0.0,0.0,3
0.970,0.929,1.060,0.840,0,0.25,0,0.5,2.00,3.39,3.75,2.29,3.39,3.39,46.8,22.6,30.7,100.0,0.0,37.0,0.0,14.0,0.0,35.0,0.0,0.0,37.0,0.0,16.0,0
1.009,0.889,1.060,0.840,0,0.0,0,0.0,2.75,3.20,2.60,2.79,3.20,2.79,44.3,24.7,31.0,100.0,0.0,27.0,0.0,6.0,0.0,31.0,0.0,0.0,26.0,0.0,9.0,0
1.000,0.899,0.790,1.109,0,0.5,0,0.25,2.10,3.29,3.50,2.00,3.50,4.20,67.5,19.4,13.1,0.0,62.0,52.0,0.0,67.0,0.0,67.0,0.0,0.0,53.0,0.0,70.0,1
1.060,0.840,0.990,0.909,0.0,0.0,0.0,0.0,2.70,3.25,2.60,3.00,3.25,2.60,18.2,31.4,50.4,48.0,0.0,8.0,0.0,0.0,50.0,0.0,49.0,0.0,8.0,47.0,0.0,3
1.040,0.860,0.830,1.069,0,0.5,0,0.25,2.10,3.29,3.50,2.10,3.60,3.70,46.7,27.4,25.9,100.0,0.0,21.0,0.0,100.0,0.0,29.0,0.0,0.0,23.0,0.0,28.0,0
1.069,0.830,1.125,0.780,0,0.25,0,0.25,2.50,3.20,2.87,2.45,3.29,3.20,23.4,28.4,48.2,100.0,0.0,10.0,0.0,0.0,51.0,0.0,28.0,0.0,12.0,45.0,0.0,1
1.125,0.750,1.100,0.774,0,0.5,0,0.75,1.66,3.75,5.00,2.10,3.20,4.20,55.0,14.1,30.9,0.0,55.0,62.0,0.0,25.0,0.0,49.0,0.0,0.0,61.0,0.0,25.0,3
0.875,0.975,1.100,0.774,0,0.25,0,0.25,2.29,3.39,3.00,2.14,3.60,3.60,49.1,12.6,38.3,100.0,0.0,64.0,0.0,0.0,8.0,40.0,0.0,0.0,66.0,0.0,0.0,1
1.024,0.825,1.049,0.800,0,0.75,0,1.0,1.53,4.00,6.00,1.75,4.00,5.00,34.4,11.5,54.1,0.0,10.0,67.0,0.0,0.0,56.0,10.0,0.0,0.0,68.0,51.0,0.0,0
0.950,0.899,0.750,1.125,0,0.0,0.25,0,3.00,3.39,2.29,2.75,3.29,2.79,25.0,15.2,59.7,100.0,0.0,58.0,0.0,0.0,82.0,0.0,31.0,0.0,58.0,76.0,0.0,0
0.875,0.975,0.774,1.100,0,0.75,0,0.75,1.66,3.75,5.00,1.70,4.00,5.50,33.5,13.0,53.6,100.0,0.0,57.0,0.0,100.0,0.0,4.0,0.0,0.0,60.0,63.0,0.0,1
0.975,0.875,0.950,0.899,0,0.0,0,0.0,2.75,3.29,2.50,2.79,3.39,2.70,57.4,14.7,27.9,100.0,0.0,57.0,0.0,100.0,0.0,69.0,0.0,0.0,59.0,0.0,22.0,3
0.820,0.970,0.950,0.899,0,0.0,0,0.25,2.20,3.29,3.29,2.60,3.29,3.00,55.8,13.5,30.7,100.0,0.0,61.0,0.0,100.0,0.0,60.0,0.0,0.0,62.0,0.0,17.0,1
0.770,1.020,0.925,0.925,0.25,0,0,0.0,2.62,3.50,2.50,2.89,3.70,2.45,30.5,20.4,49.1,14.0,0.0,41.0,0.0,0.0,40.0,0.0,13.0,0.0,43.0,39.0,0.0,1
1.000,0.800,0.800,1.049,0,0.5,0,0.25,2.10,3.39,3.39,2.10,3.39,4.00,46.0,14.0,40.0,0.0,30.0,60.0,0.0,0.0,15.0,31.0,0.0,0.0,60.0,9.0,0.0,1
0.770,1.020,1.125,0.750,0,0.0,0,0.5,2.00,3.50,3.60,2.54,3.29,3.00,26.1,15.8,58.1,19.0,0.0,51.0,0.0,0.0,79.0,0.0,20.0,0.0,51.0,71.0,0.0,0
0.950,0.899,0.800,1.049,0,0.25,0,0.25,2.10,3.39,3.39,2.29,3.39,3.39,49.0,20.4,30.7,100.0,0.0,42.0,0.0,16.0,0.0,38.0,0.0,0.0,43.0,0.0,16.0,3
0.950,0.850,0.875,0.975,0,1.25,0,1.0,1.57,4.00,5.50,1.44,5.00,7.50,59.4,14.0,26.6,0.0,28.0,67.0,0.0,38.0,0.0,31.0,0.0,0.0,70.0,0.0,44.0,1
0.879,1.049,0.899,1.000,0.5,0,0.25,0,3.25,3.10,2.29,4.00,3.39,1.95,13.1,21.6,65.3,69.0,0.0,46.0,0.0,0.0,61.0,0.0,70.0,0.0,48.0,63.0,0.0,0
1.109,0.790,1.009,0.889,0.0,0.0,0.0,0.0,2.70,3.25,2.60,2.89,3.29,2.62,24.9,30.1,45.0,25.0,0.0,13.0,0.0,0.0,31.0,0.0,29.0,0.0,11.0,31.0,0.0,0
1.000,0.929,1.020,0.879,0,0.25,0,0.5,1.90,3.60,3.75,2.20,3.29,3.29,55.4,16.8,27.8,100.0,0.0,53.0,0.0,25.0,0.0,50.0,0.0,0.0,53.0,0.0,24.0,3
0.860,1.069,0.810,1.089,0.5,0,0.75,0,4.50,3.50,1.80,4.00,3.20,2.04,25.9,17.2,56.9,32.0,0.0,55.0,0.0,0.0,52.0,0.0,36.0,0.0,55.0,52.0,0.0,0
1.020,0.879,0.889,1.009,0,0.25,0,0.0,2.60,3.10,2.62,2.25,3.00,3.39,72.2,16.5,11.3,0.0,83.0,57.0,0.0,69.0,0.0,93.0,0.0,0.0,59.0,0.0,73.0,1
0.909,1.020,1.109,0.790,0,0.5,0,1.0,1.60,3.75,5.75,1.83,3.50,4.50,36.2,13.1,50.7,0.0,9.0,60.0,0.0,0.0,58.0,10.0,0.0,0.0,60.0,47.0,0.0,1
0.950,0.980,0.800,1.100,0.0,0.0,0.25,0,3.00,3.20,2.37,2.87,3.10,2.70,46.3,31.1,22.6,100.0,0.0,8.0,0.0,100.0,0.0,38.0,0.0,0.0,5.0,0.0,33.0,0
0.820,1.109,0.860,1.040,0.25,0,0.75,0,5.00,3.50,1.72,3.10,3.20,2.39,45.1,20.1,34.9,100.0,0.0,42.0,0.0,0.0,14.0,41.0,0.0,0.0,41.0,0.0,2.0,1
0.980,0.950,1.109,0.790,0,1.0,0,0.75,1.80,3.39,4.75,1.53,3.75,7.50,57.4,10.1,32.5,100.0,0.0,76.0,0.0,20.0,0.0,38.0,0.0,0.0,77.0,0.0,32.0,3
0.960,0.970,1.109,0.790,0,0.25,0,0.25,2.45,2.89,3.20,2.25,3.00,3.50,44.4,34.8,20.8,0.0,21.0,0.0,1.0,37.0,0.0,28.0,0.0,0.0,2.0,0.0,43.0,0
1.109,0.820,0.990,0.909,0.25,0,0.25,0,3.20,3.39,2.20,3.39,3.60,2.04,20.6,9.8,69.6,48.0,0.0,75.0,0.0,0.0,75.0,0.0,50.0,0.0,76.0,75.0,0.0,0
0.790,1.109,0.909,0.990,0.5,0,0.75,0,4.50,3.50,1.72,3.79,3.20,2.04,16.2,17.6,66.2,100.0,0.0,54.0,0.0,100.0,0.0,0.0,59.0,0.0,55.0,67.0,0.0,0
1.040,0.750,0.975,0.875,0,0.5,0,0.25,2.00,3.40,3.30,2.10,3.50,3.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.950,0.899,0.950,0.899,0,0.5,0,0.5,2.00,3.20,3.60,2.30,3.25,3.10,52.2,31.6,16.2,0.0,52.0,10.0,0.0,58.0,0.0,35.0,0.0,0.0,8.0,0.0,54.0,1
1.024,0.825,1.049,0.800,0,0.75,0,0.75,1.72,3.40,4.50,1.72,3.50,5.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.820,0.970,1.000,0.850,0,0.25,0,0.5,1.90,3.30,3.75,2.15,3.30,3.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.149,0.725,1.100,0.774,0,0.25,0,0.25,2.10,3.25,3.25,2.45,3.20,2.87,21.1,50.9,28.0,100.0,0.0,0.0,52.0,13.0,0.0,0.0,36.0,61.0,0.0,0.0,15.0,0
